id,lat,long,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
341,26.480679,-81.906891,5.761397839,medium_residential,0.01,0.24,21.02910211,26600
342,26.47757,-81.887451,5.761397839,small_residential,0.005,0.24,10.51455106,13300
343,27.561069,-98.939819,5.789018154,medium_utility,500,0.241,1056495.813,1330000000
344,27.561718,-98.9198,5.748200893,medium_residential,0.01,0.24,20.98093326,26600
345,27.56237,-98.899719,5.748200893,medium_residential,0.01,0.24,20.98093326,26600
346,27.563011,-98.8797,5.790442944,large_community,5,0.241,10567.55837,13300000
347,27.567383,-98.739319,5.693926334,large_community,5,0.237,10391.41556,13300000
348,27.567978,-98.719269,5.687299728,large_utility,2000,0.237,4151728.801,5320000000
349,27.568584,-98.699219,5.687299728,medium_utility,500,0.237,1037932.2,1330000000
350,27.569183,-98.679169,5.684117794,large_utility,2000,0.237,4149405.99,5320000000
351,27.569778,-98.659119,5.684117794,large_community,5,0.237,10373.51497,13300000
352,27.5812,-98.237915,5.63804388,small_utility,5,0.235,10289.43008,13300000
353,27.581684,-98.217834,5.63804388,medium_residential,0.01,0.235,20.57886016,26600
354,27.582184,-98.197784,5.652739048,medium_community,2,0.236,4126.499505,5320000
355,27.592995,-97.696167,5.611329556,large_community,5,0.234,10240.67644,13300000
356,27.593372,-97.676117,5.642652512,large_utility,2000,0.235,4119136.334,5320000000
357,27.593735,-97.656036,5.642652512,large_residential,0.015,0.235,30.8935225,39900
358,26.498089,-81.903442,5.761397839,large_utility,2000,0.24,4205820.422,5320000000
359,27.57885,-98.940582,5.789018154,medium_residential,0.01,0.241,21.12991626,26600
360,27.579498,-98.920532,5.789018154,medium_community,2,0.241,4225.983252,5320000
361,27.580135,-98.900452,5.748200893,large_community,5,0.24,10490.46663,13300000
362,27.586365,-98.69989,5.687299728,large_community,5,0.237,10379.322,13300000
363,27.586964,-98.67984,5.684117794,large_utility,2000,0.237,4149405.99,5320000000
364,27.587551,-98.65979,5.684117794,small_utility,5,0.237,10373.51497,13300000
365,27.598473,-98.258545,5.608572006,medium_utility,500,0.234,1023564.391,1330000000
366,27.598984,-98.238464,5.616368771,medium_community,2,0.234,4099.949203,5320000
367,27.599476,-98.218414,5.616368771,large_community,5,0.234,10249.87301,13300000
368,27.59996,-98.198334,5.627236843,small_community,0.15,0.234,308.0912172,399000
369,27.611156,-97.676544,5.642652512,large_utility,2000,0.235,4119136.334,5320000000
370,27.61623,-97.375427,5.601514816,medium_residential,0.01,0.233,20.44552908,26600
371,27.575809,-99.522858,5.847081661,small_utility,5,0.244,10670.92403,13300000
372,27.616756,-98.239014,5.616368771,small_community,0.15,0.234,307.4961902,399000
373,27.617264,-98.218964,5.616368771,small_residential,0.005,0.234,10.24987301,13300
374,27.617748,-98.198883,5.627236843,small_community,0.15,0.234,308.0912172,399000
375,27.636059,-97.235199,5.622318268,small_residential,0.005,0.234,10.26073084,13300
376,27.593575,-99.523743,5.863542557,small_residential,0.005,0.244,10.70096517,13300
377,27.594353,-99.503693,5.896897793,small_utility,5,0.246,10761.83847,13300000
378,27.608978,-99.584778,5.874094009,large_residential,0.015,0.245,32.1606647,39900
379,27.609776,-99.564728,5.874094009,small_utility,5,0.245,10720.22157,13300000
380,27.610561,-99.544678,5.863542557,medium_utility,500,0.244,1070096.517,1330000000
381,27.61134,-99.524628,5.863542557,large_residential,0.015,0.244,32.1028955,39900
382,27.635399,-98.842438,5.746667862,small_residential,0.005,0.239,10.48766885,13300
383,27.641483,-98.641724,5.743209362,large_residential,0.015,0.239,31.44407126,39900
384,27.642071,-98.621643,5.69969368,medium_community,2,0.237,4160.776386,5320000
385,27.642643,-98.601562,5.69969368,small_utility,5,0.237,10401.94097,13300000
386,27.626759,-99.585693,5.874094009,medium_community,2,0.245,4288.088627,5320000
387,27.627541,-99.565613,5.874094009,medium_community,2,0.245,4288.088627,5320000
388,27.628342,-99.545563,5.863542557,small_residential,0.005,0.244,10.70096517,13300
389,27.629112,-99.525513,5.863542557,small_community,0.15,0.244,321.028955,399000
390,27.659267,-98.642365,5.743209362,large_utility,2000,0.239,4192542.834,5320000000
391,27.659851,-98.622284,5.69969368,large_utility,2000,0.237,4160776.386,5320000000
392,27.660435,-98.602203,5.69969368,large_utility,2000,0.237,4160776.386,5320000000
393,27.661011,-98.582123,5.6374259,medium_utility,500,0.235,1028830.227,1330000000
394,27.661575,-98.562042,5.6374259,medium_residential,0.01,0.235,20.57660454,26600
395,27.645313,-99.566528,5.884673595,small_residential,0.005,0.245,10.73952931,13300
396,27.677643,-98.622955,5.656702042,small_community,0.15,0.236,309.7044368,399000
397,27.678223,-98.602844,5.656702042,large_residential,0.015,0.236,30.97044368,39900
398,27.678795,-98.582764,5.680615902,small_community,0.15,0.237,311.0137206,399000
399,27.679363,-98.562683,5.680615902,small_residential,0.005,0.237,10.36712402,13300
400,27.697777,-97.799225,5.669565201,medium_community,2,0.236,4138.782597,5320000
401,27.698189,-97.779114,5.669565201,small_community,0.15,0.236,310.4086948,399000
402,27.69857,-97.759033,5.689376354,large_community,5,0.237,10383.11185,13300000
403,26.330593,-80.271179,5.575898647,medium_community,2,0.232,4070.406012,5320000
404,27.696003,-98.603516,5.656702042,small_utility,5,0.236,10323.48123,13300000
405,27.69659,-98.583435,5.680615902,small_residential,0.005,0.237,10.36712402,13300
406,27.697155,-98.563324,5.680615902,large_utility,2000,0.237,4146849.608,5320000000
407,27.715576,-97.799683,5.592651844,medium_utility,500,0.233,1020658.962,1330000000
408,27.715981,-97.779572,5.592651844,large_residential,0.015,0.233,30.61976885,39900
409,27.716377,-97.75946,5.624443054,medium_community,2,0.234,4105.843429,5320000
410,27.716759,-97.73938,5.624443054,small_residential,0.005,0.234,10.26460857,13300
411,26.644745,-82.035156,5.870065212,large_utility,2000,0.245,4285147.605,5320000000
412,27.676044,-99.688782,5.896185398,small_residential,0.005,0.246,10.76053835,13300
413,27.676857,-99.668701,5.809503078,large_residential,0.015,0.242,31.80702935,39900
414,27.713795,-98.604187,5.659137726,medium_community,2,0.236,4131.17054,5320000
415,27.714375,-98.584076,5.655759335,small_residential,0.005,0.236,10.32176079,13300
416,27.733376,-97.80011,5.587877274,large_community,5,0.233,10197.87603,13300000
417,27.73378,-97.780029,5.592651844,large_residential,0.015,0.233,30.61976885,39900
418,27.734161,-97.759918,5.624443054,medium_utility,500,0.234,1026460.857,1330000000
419,26.402977,-80.47641,5.563392639,small_utility,5,0.232,10153.19157,13300000
420,27.692997,-99.709778,5.896185398,medium_utility,500,0.246,1076053.835,1330000000
421,27.693821,-99.689697,5.896185398,small_residential,0.005,0.246,10.76053835,13300
422,27.69463,-99.669617,5.809503078,medium_residential,0.01,0.242,21.20468623,26600
423,26.654903,-81.872192,5.664613247,medium_community,2,0.236,4135.16767,5320000
424,26.420334,-80.472595,5.563392639,medium_community,2,0.232,4061.276626,5320000
425,26.416927,-80.453247,5.563392639,medium_utility,500,0.232,1015319.157,1330000000
426,27.710773,-99.710693,5.847147465,medium_utility,500,0.244,1067104.412,1330000000
427,27.711594,-99.690613,5.847147465,small_community,0.15,0.244,320.1313237,399000
428,27.712421,-99.670532,5.759037018,small_utility,5,0.24,10510.24256,13300000
429,27.755486,-98.384308,5.612370014,large_community,5,0.234,10242.57528,13300000
430,26.437683,-80.468811,5.569145203,large_residential,0.015,0.232,30.49106999,39900
431,28.474716,-98.815399,5.628460407,medium_residential,0.01,0.235,20.54388049,26600
432,28.475346,-98.795105,5.618433475,small_utility,5,0.234,10253.64109,13300000
433,28.475967,-98.77478,5.618433475,large_community,5,0.234,10253.64109,13300000
434,28.479595,-98.652893,5.716642857,large_residential,0.015,0.238,31.29861964,39900
435,28.480175,-98.632599,5.567888737,large_residential,0.015,0.232,30.48419084,39900
436,28.480778,-98.612274,5.567888737,medium_residential,0.01,0.232,20.32279389,26600
437,28.566284,-97.007355,5.45119524,large_residential,0.015,0.227,29.84529394,39900
438,28.566494,-96.987,5.362448215,medium_community,2,0.223,3914.587197,5320000
439,28.566727,-96.966675,5.362448215,medium_community,2,0.223,3914.587197,5320000
440,28.569294,-96.681763,5.456367016,medium_community,2,0.227,3983.147922,5320000
441,28.569439,-96.661407,5.401529312,medium_residential,0.01,0.225,19.71558199,26600
442,27.601852,-82.761078,5.873564243,large_utility,2000,0.245,4287701.897,5320000000
443,28.568119,-97.984375,5.513961315,large_utility,2000,0.23,4025191.76,5320000000
444,28.584152,-97.007629,5.45119524,large_residential,0.015,0.227,29.84529394,39900
445,28.584377,-96.987244,5.362448215,medium_utility,500,0.223,978646.7992,1330000000
446,28.584587,-96.966919,5.362448215,medium_residential,0.01,0.223,19.57293598,26600
447,28.584808,-96.946533,5.332082272,small_community,0.15,0.222,291.9315044,399000
448,28.586693,-96.743011,5.46027422,small_residential,0.005,0.228,9.965000452,13300
449,28.587013,-96.702301,5.456367016,medium_community,2,0.227,3983.147922,5320000
450,28.58717,-96.681946,5.456367016,large_utility,2000,0.227,3983147.922,5320000000
451,28.587322,-96.661591,5.401529312,medium_residential,0.01,0.225,19.71558199,26600
452,28.602024,-97.007874,5.430258274,large_utility,2000,0.226,3964088.54,5320000000
453,28.602238,-96.987518,5.322812557,small_utility,5,0.222,9714.132917,13300000
454,28.602455,-96.967163,5.322812557,medium_community,2,0.222,3885.653167,5320000
455,28.604561,-96.743195,5.407677174,large_utility,2000,0.225,3947604.337,5320000000
456,28.604733,-96.722839,5.407677174,medium_utility,500,0.225,986901.0843,1330000000
457,28.604889,-96.702484,5.495121002,large_utility,2000,0.229,4011438.331,5320000000
458,28.605045,-96.682129,5.495121002,large_residential,0.015,0.229,30.08578749,39900
459,28.605186,-96.661743,5.465876102,large_utility,2000,0.228,3990089.554,5320000000
460,27.595509,-82.477295,5.72123003,small_utility,5,0.238,10441.2448,13300000
461,28.625298,-96.173126,5.497938156,large_utility,2000,0.229,4013494.854,5320000000
462,28.639427,-96.845428,5.42432785,medium_community,2,0.226,3959.759331,5320000
463,28.63871,-98.02713,5.649782181,medium_utility,500,0.235,1031085.248,1330000000
464,28.640903,-97.925323,5.587930202,medium_community,2,0.233,4079.189047,5320000
465,28.641327,-97.904938,5.563985825,medium_utility,500,0.232,1015427.413,1330000000
466,28.656578,-98.027649,5.649782181,small_residential,0.005,0.235,10.31085248,13300
467,28.657028,-98.007294,5.649782181,small_community,0.15,0.235,309.3255744,399000
468,28.658783,-97.925812,5.587930202,large_community,5,0.233,10197.97262,13300000
469,28.659214,-97.905426,5.563985825,medium_utility,500,0.232,1015427.413,1330000000
470,28.65963,-97.885071,5.563985825,large_utility,2000,0.232,4061709.652,5320000000
471,28.678402,-96.356689,5.557601929,medium_utility,500,0.232,1014262.352,1330000000
472,27.665668,-82.463776,5.803827763,large_residential,0.015,0.242,31.775957,39900
473,27.601841,-82.048218,5.638527393,medium_residential,0.01,0.235,20.58062498,26600
474,28.674004,-98.048553,5.563573837,large_community,5,0.232,10153.52225,13300000
475,28.674454,-98.028168,5.61350584,small_residential,0.005,0.234,10.24464816,13300
476,28.674904,-98.007812,5.61350584,large_residential,0.015,0.234,30.73394447,39900
477,28.675346,-97.987427,5.600755215,large_utility,2000,0.233,4088551.307,5320000000
478,28.677097,-97.905914,5.611709595,small_utility,5,0.234,10241.37001,13300000
479,28.677513,-97.885529,5.611709595,large_residential,0.015,0.234,30.72411003,39900
480,27.324459,-80.272247,5.690062046,large_utility,2000,0.237,4153745.294,5320000000
481,28.691872,-98.049072,5.563573837,large_residential,0.015,0.232,30.46056676,39900
482,28.692341,-98.028687,5.61350584,large_residential,0.015,0.234,30.73394447,39900
483,28.69278,-98.008301,5.61350584,small_community,0.15,0.234,307.3394447,399000
484,28.694965,-97.906403,5.611709595,large_residential,0.015,0.234,30.72411003,39900
485,28.695396,-97.886017,5.611709595,medium_community,2,0.234,4096.548004,5320000
486,28.669632,-99.394287,5.733419895,large_residential,0.015,0.239,31.39047393,39900
487,28.709751,-98.049591,5.563573837,large_residential,0.015,0.232,30.46056676,39900
488,28.710197,-98.029205,5.587616444,large_utility,2000,0.233,4078960.004,5320000000
489,28.710659,-98.00882,5.587616444,large_residential,0.015,0.233,30.59220003,39900
490,28.712845,-97.906891,5.602489471,small_utility,5,0.233,10224.54328,13300000
491,28.713268,-97.886505,5.602489471,small_residential,0.005,0.233,10.22454328,13300
492,28.728085,-98.029724,5.587616444,small_utility,5,0.233,10197.40001,13300000
493,28.728535,-98.009338,5.587616444,large_utility,2000,0.233,4078960.004,5320000000
494,27.765602,-82.64856,5.859163284,large_community,5,0.244,10692.97299,13300000
495,27.762642,-82.628723,5.777247906,large_community,5,0.241,10543.47743,13300000
496,28.745972,-98.030243,5.587616444,small_residential,0.005,0.233,10.19740001,13300
497,28.748608,-97.907867,5.602489471,medium_residential,0.01,0.233,20.44908657,26600
498,28.732224,-100.438873,5.877056122,small_utility,5,0.245,10725.62742,13300000
499,28.8326,-98.155334,5.595754147,medium_community,2,0.233,4084.900527,5320000
500,27.90036,-82.827301,5.937143803,small_residential,0.005,0.247,10.83528744,13300
501,27.859093,-82.549042,5.784477711,large_utility,2000,0.241,4222668.729,5320000000
502,28.804779,-99.605225,5.758907795,small_residential,0.005,0.24,10.51000673,13300
503,28.87418,-95.437927,5.534923553,small_community,0.15,0.231,303.0370645,399000
504,28.874046,-95.41748,5.534923553,medium_residential,0.01,0.231,20.20247097,26600
505,28.873909,-95.397034,5.472800732,medium_community,2,0.228,3995.144534,5320000
506,27.920864,-82.843872,5.930429935,small_community,0.15,0.247,324.6910389,399000
507,28.886765,-97.134644,5.433467865,large_community,5,0.226,9916.078854,13300000
508,28.887016,-97.114197,5.464002609,small_community,0.15,0.228,299.1541428,399000
509,28.891953,-95.417328,5.534923553,small_residential,0.005,0.231,10.10123548,13300
510,28.891811,-95.396881,5.472800732,small_utility,5,0.228,9987.861336,13300000
511,28.891674,-95.376434,5.472800732,large_residential,0.015,0.228,29.96358401,39900
512,27.917927,-82.701355,5.710195065,large_residential,0.015,0.238,31.26331798,39900
513,27.91497,-82.681458,5.710195065,medium_community,2,0.238,4168.442397,5320000
514,28.904404,-97.155365,5.433467865,medium_utility,500,0.226,991607.8854,1330000000
515,28.904659,-97.134918,5.433467865,large_utility,2000,0.226,3966431.541,5320000000
516,28.904911,-97.114471,5.464002609,large_residential,0.015,0.228,29.91541428,39900
517,27.950172,-82.797485,5.918912411,medium_residential,0.01,0.247,21.6040303,26600
518,28.906967,-98.034912,5.580233097,small_utility,5,0.233,10183.9254,13300000
519,28.907425,-98.014465,5.580233097,large_residential,0.015,0.233,30.55177621,39900
520,28.90786,-97.994019,5.599083424,small_community,0.15,0.233,306.5498175,399000
521,28.922565,-97.135223,5.365952969,small_utility,5,0.224,9792.864168,13300000
522,28.922806,-97.114746,5.430696964,small_residential,0.005,0.226,9.911021959,13300
523,27.967762,-82.794189,5.918912411,large_residential,0.015,0.247,32.40604545,39900
524,27.917381,-82.456055,5.769001484,large_utility,2000,0.24,4211371.083,5320000000
525,27.914391,-82.436157,5.657030582,large_utility,2000,0.236,4129632.325,5320000000
526,27.911369,-82.41629,5.657030582,small_utility,5,0.236,10324.08081,13300000
527,28.922539,-98.137665,5.583823681,small_residential,0.005,0.233,10.19047822,13300
528,28.923016,-98.117218,5.54710722,small_residential,0.005,0.231,10.12347068,13300
529,28.923481,-98.096771,5.54710722,large_community,5,0.231,10123.47068,13300000
530,28.924412,-98.055878,5.563834667,small_community,0.15,0.232,304.619948,399000
531,28.92487,-98.035431,5.554977894,small_residential,0.005,0.231,10.13783466,13300
532,28.92532,-98.014984,5.554977894,medium_utility,500,0.231,1013783.466,1330000000
533,28.92577,-97.994537,5.551965237,medium_utility,500,0.231,1013233.656,1330000000
534,28.94495,-95.314575,5.546381474,large_residential,0.015,0.231,30.36643857,39900
535,28.944778,-95.294128,5.546381474,small_community,0.15,0.231,303.6643857,399000
536,27.985336,-82.790863,5.918912411,small_residential,0.005,0.247,10.80201515,13300
537,27.973595,-82.711243,5.815425873,medium_utility,500,0.242,1061315.222,1330000000
538,28.940434,-98.138214,5.583823681,large_community,5,0.233,10190.47822,13300000
539,28.940907,-98.117737,5.54710722,small_utility,5,0.231,10123.47068,13300000
540,28.941376,-98.09729,5.54710722,small_community,0.15,0.231,303.7041203,399000
541,28.941849,-98.076843,5.563834667,large_utility,2000,0.232,4061599.307,5320000000
